trial_type,context,early,stim,cue,motion,color,context_freq,cue_dur,trial_dur,color_freq,context_entropy,congruent,target,block,run,run_trial,iti,cue_time,condition_trial,color_switch,context_switch,frame_switch,motion_switch
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,7,10,31,5.0,205.0,166,False,0.0,1.0,False
catch,0,True,False,1,,,0.19999999999999996,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,7,10,32,2.0,208.0,167,False,1.0,1.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,7,10,33,5.0,214.0,168,False,1.0,1.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,7,10,34,2.0,217.0,169,False,0.0,0.0,False
later,1,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,7,10,35,3.0,221.0,170,False,0.0,1.0,True
early,1,True,True,0,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,7,10,36,2.0,225.0,171,True,0.0,0.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,7,10,37,6.0,234.0,172,False,0.0,0.0,False
early,1,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,7,10,38,4.0,239.0,173,False,0.0,1.0,True
early,1,True,True,1,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,7,10,39,2.0,244.0,174,False,0.0,0.0,True
later,1,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,7,10,40,3.0,250.0,175,False,0.0,1.0,False
early,0,True,True,1,0.0,1.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,7,10,41,2.0,254.0,176,True,1.0,1.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,7,10,42,3.0,260.0,177,False,1.0,1.0,False
later,1,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,7,10,43,2.0,263.0,178,True,0.0,0.0,False
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,7,10,44,7.0,272.0,179,True,0.0,0.0,True
catch,1,True,False,0,,,0.20000000000000001,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,45,2.0,277.0,120,False,0.0,0.0,False
later,0,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,46,6.0,284.0,121,True,1.0,1.0,True
catch,1,True,False,1,,,0.20000000000000001,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,47,5.0,291.0,122,False,1.0,1.0,False
early,0,True,True,1,0.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,48,6.0,298.0,123,False,1.0,1.0,False
early,0,True,True,1,0.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,49,3.0,304.0,124,False,0.0,0.0,False
later,0,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,50,7.0,314.0,125,False,0.0,0.0,False
catch,0,True,False,0,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,51,3.0,319.0,126,False,0.0,1.0,False
catch,0,True,False,1,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,52,2.0,322.0,127,False,0.0,1.0,False
later,0,False,True,1,1.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,1.0,8,10,53,3.0,326.0,128,True,0.0,0.0,True
later,1,False,True,1,1.0,0.0,0.20000000000000001,,2.0,0.80000000000000004,0.50040242353818787,False,0.0,8,10,54,4.0,332.0,129,True,1.0,1.0,False
early,0,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,10,55,7.0,341.0,130,False,1.0,1.0,False
early,0,True,True,1,0.0,1.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,0.0,8,10,56,5.0,349.0,131,True,0.0,1.0,True
catch,0,True,False,1,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,57,3.0,355.0,132,False,0.0,0.0,False
early,1,True,True,1,1.0,0.0,0.20000000000000001,1.0,3.0,0.80000000000000004,0.50040242353818787,False,0.0,8,10,58,4.0,360.0,133,True,1.0,1.0,True
early,1,True,True,1,1.0,0.0,0.20000000000000001,1.0,3.0,0.80000000000000004,0.50040242353818787,False,0.0,8,10,59,4.0,367.0,134,False,0.0,0.0,False
later,0,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,False,0.0,8,10,60,5.0,375.0,135,True,1.0,1.0,True
later,0,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,1.0,8,10,61,2.0,379.0,136,False,0.0,0.0,True
catch,0,True,False,0,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,62,5.0,386.0,137,False,0.0,0.0,False
later,0,False,True,1,0.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,False,0.0,8,10,63,5.0,392.0,138,False,0.0,1.0,True
later,0,False,True,0,1.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,False,1.0,8,10,64,5.0,399.0,139,True,0.0,1.0,True
later,0,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,1.0,8,10,65,2.0,403.0,140,True,0.0,0.0,False
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,10,66,2.0,407.0,141,True,0.0,1.0,False
catch,1,True,False,1,,,0.20000000000000001,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,67,2.0,412.0,142,False,1.0,1.0,False
early,0,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,10,68,3.0,416.0,143,False,1.0,1.0,False
later,0,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,69,5.0,424.0,144,False,0.0,0.0,True
later,0,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,70,3.0,429.0,145,False,0.0,1.0,False
later,0,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,71,3.0,434.0,146,False,0.0,1.0,False
catch,0,True,False,1,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,10,72,2.0,438.0,147,False,0.0,1.0,False
later,1,False,True,0,0.0,1.0,0.20000000000000001,,2.0,0.80000000000000004,0.50040242353818787,False,1.0,8,10,73,5.0,444.0,148,True,1.0,1.0,False
later,0,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,10,74,2.0,448.0,149,True,1.0,1.0,False
later,0,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,False,0.0,8,11,0,2.0,2.0,150,False,0.0,0.0,False
catch,0,True,False,1,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,11,1,2.0,6.0,151,False,0.0,1.0,False
early,0,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,11,2,6.0,13.0,152,True,0.0,1.0,True
later,1,False,True,0,1.0,0.0,0.20000000000000001,,2.0,0.80000000000000004,0.50040242353818787,False,0.0,8,11,3,6.0,22.0,153,False,1.0,1.0,False
later,0,False,True,1,1.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,False,1.0,8,11,4,2.0,26.0,154,False,1.0,1.0,False
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,11,5,4.0,32.0,155,False,0.0,0.0,False
early,0,True,True,0,0.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,True,0.0,8,11,6,3.0,38.0,156,False,0.0,1.0,True
early,0,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,11,7,3.0,44.0,157,False,0.0,1.0,True
later,0,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,11,8,2.0,49.0,158,False,0.0,0.0,True
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,True,1.0,8,11,9,2.0,53.0,159,True,0.0,1.0,True
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,True,1.0,8,11,10,8.0,64.0,160,False,0.0,0.0,False
later,1,False,True,1,1.0,1.0,0.20000000000000001,,2.0,0.80000000000000004,0.50040242353818787,True,1.0,8,11,11,5.0,72.0,161,False,1.0,1.0,False
early,0,True,True,0,0.0,1.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,False,0.0,8,11,12,2.0,76.0,162,False,1.0,1.0,True
later,1,False,True,0,0.0,1.0,0.20000000000000001,,2.0,0.80000000000000004,0.50040242353818787,False,1.0,8,11,13,5.0,84.0,163,False,1.0,1.0,False
catch,0,True,False,0,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,11,14,2.0,88.0,164,False,1.0,1.0,False
later,1,False,True,0,0.0,0.0,0.20000000000000001,,2.0,0.80000000000000004,0.50040242353818787,True,0.0,8,11,15,3.0,92.0,165,True,1.0,1.0,False
early,1,True,True,1,0.0,1.0,0.20000000000000001,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,11,16,3.0,97.0,166,True,0.0,1.0,False
later,0,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,1.0,8,11,17,4.0,104.0,167,False,1.0,1.0,True
later,0,False,True,1,0.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,False,0.0,8,11,18,9.0,115.0,168,False,0.0,1.0,True
later,0,False,True,1,1.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,True,1.0,8,11,19,2.0,119.0,169,False,0.0,0.0,True
early,1,True,True,0,1.0,0.0,0.20000000000000001,1.0,3.0,0.80000000000000004,0.50040242353818787,False,0.0,8,11,20,4.0,125.0,170,True,1.0,1.0,False
catch,0,True,False,0,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,11,21,3.0,131.0,171,False,1.0,1.0,False
catch,0,True,False,0,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,11,22,4.0,136.0,172,False,0.0,0.0,False
later,1,False,True,0,1.0,1.0,0.20000000000000001,,2.0,0.80000000000000004,0.50040242353818787,True,1.0,8,11,23,2.0,139.0,173,True,1.0,1.0,False
catch,0,True,False,1,,,0.80000000000000004,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,11,24,6.0,147.0,174,False,1.0,1.0,False
catch,1,True,False,0,,,0.20000000000000001,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,11,25,8.0,156.0,175,False,1.0,1.0,False
early,1,True,True,1,0.0,1.0,0.20000000000000001,1.0,3.0,0.80000000000000004,0.50040242353818787,False,1.0,8,11,26,2.0,159.0,176,False,0.0,1.0,True
catch,1,True,False,1,,,0.20000000000000001,1.0,1.0,0.80000000000000004,0.50040242353818787,False,,8,11,27,4.0,166.0,177,False,0.0,0.0,False
later,0,False,True,1,0.0,1.0,0.80000000000000004,,2.0,0.80000000000000004,0.50040242353818787,False,0.0,8,11,28,5.0,172.0,178,False,1.0,1.0,False
early,0,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.80000000000000004,0.50040242353818787,True,1.0,8,11,29,6.0,180.0,179,False,0.0,1.0,True
later,0,False,True,0,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,30,3.0,186.0,60,False,0.0,0.0,True
early,0,True,True,0,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,11,31,4.0,192.0,61,True,0.0,0.0,True
later,1,False,True,0,0.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,11,32,8.0,203.0,62,True,1.0,1.0,True
early,0,True,True,0,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,33,4.0,209.0,63,False,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,34,2.0,214.0,64,False,0.0,0.0,False
early,0,True,True,0,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,11,35,10.0,225.0,65,False,0.0,0.0,True
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,36,6.0,234.0,66,False,0.0,0.0,False
early,1,True,True,1,0.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,11,37,4.0,239.0,67,False,1.0,1.0,True
later,1,False,True,1,1.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,11,38,3.0,245.0,68,False,0.0,0.0,True
later,0,False,True,1,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,11,39,5.0,252.0,69,True,1.0,1.0,False
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,40,2.0,256.0,70,False,1.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,41,4.0,261.0,71,False,1.0,1.0,False
early,0,True,True,0,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,9,11,42,2.0,264.0,72,False,0.0,1.0,True
early,0,True,True,1,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,11,43,2.0,269.0,73,False,0.0,1.0,True
later,0,False,True,1,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,44,2.0,274.0,74,True,0.0,0.0,True
early,1,True,True,0,1.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,11,45,7.0,283.0,75,False,1.0,1.0,True
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,46,4.0,290.0,76,False,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,47,4.0,295.0,77,False,0.0,1.0,False
early,0,True,True,0,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,11,48,2.0,298.0,78,False,0.0,0.0,False
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,49,3.0,304.0,79,False,1.0,1.0,False
early,0,True,True,1,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,11,50,5.0,310.0,80,False,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,51,5.0,318.0,81,False,0.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,52,5.0,324.0,82,False,0.0,1.0,False
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,53,2.0,327.0,83,False,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,54,7.0,335.0,84,False,1.0,1.0,False
later,0,False,True,1,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,55,3.0,339.0,85,False,0.0,1.0,True
later,0,False,True,0,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,11,56,7.0,348.0,86,True,0.0,1.0,True
later,0,False,True,1,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,57,3.0,353.0,87,True,0.0,1.0,True
later,1,False,True,1,1.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,58,3.0,358.0,88,True,1.0,1.0,True
early,1,True,True,1,1.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,11,59,2.0,362.0,89,True,0.0,0.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,60,2.0,367.0,90,False,1.0,1.0,False
later,1,False,True,0,1.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,61,5.0,373.0,91,True,1.0,1.0,False
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,62,5.0,380.0,92,False,0.0,1.0,False
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,63,3.0,384.0,93,False,0.0,0.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,64,7.0,392.0,94,False,1.0,1.0,False
early,0,True,True,0,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,65,2.0,395.0,95,True,0.0,0.0,True
later,1,False,True,0,1.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,66,3.0,401.0,96,True,1.0,1.0,True
later,0,False,True,1,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,11,67,6.0,409.0,97,False,1.0,1.0,True
early,0,True,True,0,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,11,68,3.0,414.0,98,True,0.0,1.0,True
early,0,True,True,0,1.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,11,69,2.0,419.0,99,True,0.0,0.0,False
later,0,False,True,0,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,70,4.0,426.0,100,True,0.0,0.0,True
later,0,False,True,1,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,71,7.0,435.0,101,False,0.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,72,5.0,442.0,102,False,0.0,1.0,False
later,0,False,True,0,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,11,73,2.0,445.0,103,False,0.0,0.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,11,74,2.0,449.0,104,False,0.0,0.0,False
later,1,False,True,1,0.0,0.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,0,3.0,3.0,105,False,0.0,0.0,False
early,0,True,True,0,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,1,2.0,7.0,106,True,1.0,1.0,True
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,2,4.0,14.0,107,False,0.0,1.0,False
later,0,False,True,0,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,3,7.0,22.0,108,False,0.0,1.0,False
later,0,False,True,0,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,4,4.0,28.0,109,True,0.0,0.0,True
early,0,True,True,0,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,9,12,5,9.0,39.0,110,True,0.0,0.0,False
early,1,True,True,0,0.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,6,4.0,46.0,111,True,1.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,7,7.0,56.0,112,False,1.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,8,4.0,61.0,113,False,0.0,0.0,False
later,0,False,True,1,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,9,5.0,67.0,114,True,0.0,0.0,True
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,10,4.0,73.0,115,False,0.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,11,5.0,79.0,116,False,0.0,1.0,False
early,0,True,True,1,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,12,3.0,83.0,117,False,0.0,0.0,False
early,0,True,True,1,0.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,False,0.0,9,12,13,4.0,90.0,118,False,0.0,0.0,True
early,0,True,True,1,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,14,3.0,96.0,119,False,0.0,0.0,True
later,0,False,True,0,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,15,3.0,102.0,120,True,0.0,1.0,True
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,16,3.0,107.0,121,False,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,17,10.0,118.0,122,False,1.0,1.0,False
later,0,False,True,1,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,18,2.0,121.0,123,False,0.0,1.0,True
later,0,False,True,1,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,19,2.0,125.0,124,False,0.0,0.0,False
later,0,False,True,1,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,20,2.0,129.0,125,False,0.0,0.0,True
later,1,False,True,1,0.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,21,5.0,136.0,126,True,1.0,1.0,False
later,1,False,True,1,1.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,22,5.0,143.0,127,False,0.0,0.0,True
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,23,2.0,147.0,128,False,1.0,1.0,False
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,24,3.0,151.0,129,False,1.0,1.0,False
later,0,False,True,1,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,25,3.0,155.0,130,True,1.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,26,4.0,161.0,131,False,0.0,1.0,False
later,0,False,True,0,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,27,5.0,167.0,132,True,0.0,0.0,False
later,0,False,True,0,0.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,0.0,9,12,28,2.0,171.0,133,False,0.0,0.0,True
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,29,10.0,183.0,134,False,1.0,1.0,False
catch,1,True,False,1,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,30,3.0,187.0,135,False,0.0,1.0,False
early,0,True,True,1,1.0,1.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,31,8.0,196.0,136,False,1.0,1.0,True
early,0,True,True,1,0.0,0.0,0.66666666666666674,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,32,1.0,200.0,137,True,0.0,0.0,True
later,0,False,True,0,1.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,33,6.0,209.0,138,False,0.0,1.0,True
early,1,True,True,1,0.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,34,3.0,214.0,139,False,1.0,1.0,True
later,0,False,True,0,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,35,2.0,219.0,140,True,1.0,1.0,True
later,0,False,True,0,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,36,6.0,227.0,141,False,0.0,0.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,37,2.0,231.0,142,False,0.0,1.0,False
later,0,False,True,0,0.0,0.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,38,4.0,236.0,143,True,0.0,1.0,True
early,1,True,True,0,0.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,39,5.0,243.0,144,True,1.0,1.0,False
early,1,True,True,1,0.0,1.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,False,1.0,9,12,40,3.0,249.0,145,False,0.0,1.0,False
catch,0,True,False,0,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,41,4.0,256.0,146,False,1.0,1.0,False
catch,0,True,False,1,,,0.66666666666666674,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,42,2.0,259.0,147,False,0.0,1.0,False
later,1,False,True,0,1.0,1.0,0.33333333333333331,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,43,2.0,262.0,148,False,1.0,1.0,True
catch,1,True,False,0,,,0.33333333333333331,1.0,1.0,0.66666666666666674,0.63651416829481278,False,,9,12,44,2.0,266.0,149,False,0.0,0.0,False
early,1,True,True,0,0.0,0.0,0.33333333333333331,1.0,3.0,0.66666666666666674,0.63651416829481278,True,0.0,9,12,45,4.0,271.0,150,True,0.0,0.0,True
later,0,False,True,1,1.0,1.0,0.66666666666666674,,2.0,0.66666666666666674,0.63651416829481278,True,1.0,9,12,46,2.0,276.0,151,True,1.0,1.0,True
