index,coef,timepoint,condition,subj,roi
cue_cpe_4_19,0.0412592208481,18,cue_cpe_4,pc11,yeo17_mspl
cue_cpe_4_20,0.038372039817,19,cue_cpe_4,pc11,yeo17_mspl
cue_cpe_4_21,0.0259087216222,20,cue_cpe_4,pc11,yeo17_mspl
cue_cpe_4_22,0.0141729458079,21,cue_cpe_4,pc11,yeo17_mspl
cue_cpe_4_23,0.00472092199131,22,cue_cpe_4,pc11,yeo17_mspl
stim_cpe_2_00,-0.0214589775463,-1,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_01,-0.0179021127829,0,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_02,-0.00860538378322,1,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_03,-0.00221859148307,2,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_04,-0.0032043682107,3,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_05,-0.0190175995615,4,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_06,-0.0505251130106,5,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_07,-0.0828084715229,6,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_08,-0.103084506333,7,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_09,-0.108447060659,8,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_10,-0.100602116361,9,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_11,-0.100261923262,10,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_12,-0.0966524499361,11,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_13,-0.0828007005586,12,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_14,-0.0715071712383,13,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_15,-0.0726590718003,14,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_16,-0.0887966962442,15,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_17,-0.0957845865228,16,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_18,-0.0828821630318,17,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_19,-0.0699426316666,18,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_20,-0.0631619335171,19,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_21,-0.0465624156767,20,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_22,-0.0235047252642,21,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_2_23,-0.00601011618238,22,stim_cpe_2,pc11,yeo17_mspl
stim_cpe_4_00,-0.0563931212988,-1,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_01,-0.0541981159035,0,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_02,-0.00992501928123,1,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_03,0.063331481816,2,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_04,0.109293578517,3,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_05,0.109188589468,4,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_06,0.0649664763925,5,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_07,-0.00908435785029,6,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_08,-0.0746062836195,7,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_09,-0.102902109545,8,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_10,-0.108074522532,9,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_11,-0.100234347568,10,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_12,-0.0912559764331,11,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_13,-0.0931485644391,12,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_14,-0.104374537429,13,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_15,-0.111620099124,14,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_16,-0.108797856449,15,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_17,-0.110624523973,16,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_18,-0.118106033128,17,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_19,-0.106610232306,18,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_20,-0.0764049398138,19,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_21,-0.0417687473186,20,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_22,-0.0135931369379,21,stim_cpe_4,pc11,yeo17_mspl
stim_cpe_4_23,0.00333829443261,22,stim_cpe_4,pc11,yeo17_mspl
cue_cpe_1_00,-0.0261766374949,-1,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_01,-0.03819255499,0,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_02,-0.0326356949103,1,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_03,-0.0239022657117,2,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_04,-0.0223804253532,3,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_05,-0.0174791411516,4,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_06,-0.0114427469955,5,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_07,-0.0127430211256,6,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_08,-0.0174215224467,7,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_09,-0.0178384721795,8,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_10,-0.0103461175838,9,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_11,-0.000837054191588,10,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_12,0.00531778306634,11,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_13,0.0104416611686,12,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_14,0.0167400204505,13,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_15,0.00343950486851,14,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_16,-0.023573088113,15,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_17,-0.0497979412024,16,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_18,-0.0549030500814,17,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_19,-0.0450279962392,18,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_20,-0.0307605658514,19,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_21,-0.0124822951351,20,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_22,0.0111633111176,21,cue_cpe_1,pc11,yeo17_mspl
cue_cpe_1_23,0.0163124270967,22,cue_cpe_1,pc11,yeo17_mspl
stim_cpe_1_00,-0.0028491755723,-1,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_01,-0.0319678210215,0,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_02,-0.0431265435926,1,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_03,-0.0364116102489,2,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_04,-0.0287716582067,3,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_05,-0.0301804568885,4,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_06,-0.0400350707378,5,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_07,-0.0598028997877,6,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_08,-0.0947644779692,7,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_09,-0.123389581406,8,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_10,-0.118949698679,9,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_11,-0.0912236907753,10,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_12,-0.0788637390161,11,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_13,-0.0778469952531,12,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_14,-0.0574864594951,13,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_15,-0.0213123344697,14,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_16,-0.00698667874417,15,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_17,-0.0196282491738,16,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_18,-0.0310770006884,17,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_19,-0.0324901133504,18,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_20,-0.0365300941638,19,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_21,-0.0293703675053,20,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_22,-0.00548591919878,21,stim_cpe_1,pc11,yeo17_mspl
stim_cpe_1_23,0.0144215753505,22,stim_cpe_1,pc11,yeo17_mspl
error_00,-0.00223156450987,-1,error,pc11,yeo17_pcc
error_01,-0.0318666037983,0,error,pc11,yeo17_pcc
error_02,-0.00614034633424,1,error,pc11,yeo17_pcc
error_03,0.0495369329576,2,error,pc11,yeo17_pcc
error_04,0.0827847599878,3,error,pc11,yeo17_pcc
error_05,0.084939500311,4,error,pc11,yeo17_pcc
error_06,0.0767736888092,5,error,pc11,yeo17_pcc
error_07,0.076384402661,6,error,pc11,yeo17_pcc
error_08,0.0644116484526,7,error,pc11,yeo17_pcc
error_09,0.0306645777015,8,error,pc11,yeo17_pcc
error_10,-0.0131721454628,9,error,pc11,yeo17_pcc
error_11,-0.0323189618081,10,error,pc11,yeo17_pcc
error_12,-0.0160601030811,11,error,pc11,yeo17_pcc
error_13,0.0176244302987,12,error,pc11,yeo17_pcc
error_14,0.0271131534289,13,error,pc11,yeo17_pcc
error_15,0.0148418255848,14,error,pc11,yeo17_pcc
error_16,0.00385116087513,15,error,pc11,yeo17_pcc
error_17,-0.00995592251092,16,error,pc11,yeo17_pcc
error_18,-0.0310226669773,17,error,pc11,yeo17_pcc
error_19,-0.0568566668856,18,error,pc11,yeo17_pcc
error_20,-0.0571440414312,19,error,pc11,yeo17_pcc
error_21,-0.0369843639044,20,error,pc11,yeo17_pcc
error_22,-0.026488851878,21,error,pc11,yeo17_pcc
error_23,-0.0155043746297,22,error,pc11,yeo17_pcc
cue_cpe_3_00,-0.0605491085664,-1,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_01,-0.0269850465685,0,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_02,0.0174313633906,1,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_03,0.0604617957235,2,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_04,0.0731084323521,3,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_05,0.053580725533,4,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_06,0.0345409183737,5,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_07,0.030972513532,6,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_08,0.0293345618428,7,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_09,0.0126254933498,8,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_10,0.00104640318053,9,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_11,0.0152167308967,10,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_12,0.0454173535305,11,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_13,0.0551673538944,12,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_14,0.0386852408006,13,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_15,0.0133218498633,14,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_16,0.0214863216989,15,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_17,0.0492265156991,16,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_18,0.0589715837748,17,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_19,0.0393181675663,18,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_20,0.0379125578264,19,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_21,0.0602232384606,20,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_22,0.0719092636182,21,cue_cpe_3,pc11,yeo17_pcc
cue_cpe_3_23,0.0492505369342,22,cue_cpe_3,pc11,yeo17_pcc
stim_cpe_3_00,-0.042284988311,-1,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_01,-0.0264509526964,0,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_02,0.0109280602754,1,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_03,0.0351997445871,2,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_04,0.0184703337709,3,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_05,-0.0137236024401,4,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_06,-0.0345206992406,5,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_07,-0.0380472897547,6,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_08,-0.039104440481,7,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_09,-0.0566173227446,8,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_10,-0.0900404155711,9,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_11,-0.127114660599,10,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_12,-0.123074431001,11,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_13,-0.0860870301312,12,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_14,-0.0564424506701,13,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_15,-0.0602820550861,14,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_16,-0.0724561563923,15,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_17,-0.0700774904007,16,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_18,-0.0705346136239,17,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_19,-0.0777853886959,18,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_20,-0.0525997853946,19,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_21,-0.00763254873938,20,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_22,0.0275087553882,21,stim_cpe_3,pc11,yeo17_pcc
stim_cpe_3_23,0.0254849724357,22,stim_cpe_3,pc11,yeo17_pcc
cue_cpe_2_00,-0.022575744078,-1,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_01,-0.0529300108472,0,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_02,-0.0789890075068,1,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_03,-0.0743036097973,2,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_04,-0.0390820026572,3,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_05,-0.013730325441,4,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_06,-0.0213245644092,5,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_07,-0.0271734153176,6,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_08,-0.00197338246035,7,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_09,0.0303906936361,8,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_10,0.0373634110195,9,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_11,0.0323093797126,10,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_12,0.0252901817032,11,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_13,0.0216564734973,12,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_14,0.02084146309,13,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_15,0.0254186779068,14,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_16,0.0248702973589,15,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_17,0.0145655589401,16,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_18,0.00470292722372,17,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_19,0.00521604512447,18,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_20,0.0322457818693,19,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_21,0.0568752744304,20,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_22,0.0479780350744,21,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_2_23,0.0231889847216,22,cue_cpe_2,pc11,yeo17_pcc
cue_cpe_4_00,-0.00730826842922,-1,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_01,0.0101995215569,0,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_02,0.0365216063055,1,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_03,0.0499589972596,2,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_04,0.0325535025494,3,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_05,-0.0058368749638,4,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_06,-0.017967927783,5,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_07,-0.011677041412,6,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_08,-0.0177471836371,7,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_09,-0.0176403058106,8,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_10,0.0152868116864,9,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_11,0.0604744446134,10,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_12,0.0844475805339,11,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_13,0.0859190912432,12,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_14,0.089342771694,13,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_15,0.104894171941,14,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_16,0.104880285351,15,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_17,0.0835615762717,16,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_18,0.0604807799532,17,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_19,0.0595310138779,18,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_20,0.0544331419054,19,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_21,0.0407157309947,20,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_22,0.0237327541574,21,cue_cpe_4,pc11,yeo17_pcc
cue_cpe_4_23,0.0216885859176,22,cue_cpe_4,pc11,yeo17_pcc
stim_cpe_2_00,0.00635994629163,-1,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_01,0.015136034425,0,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_02,0.0422966872605,1,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_03,0.0502968530363,2,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_04,0.0281320560631,3,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_05,-0.0128888652725,4,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_06,-0.059805735264,5,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_07,-0.0873562286964,6,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_08,-0.0828987283241,7,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_09,-0.0596312376611,8,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_10,-0.0510883077474,9,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_11,-0.0642052370355,10,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_12,-0.0427447370091,11,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_13,-0.00279783151521,12,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_14,-0.00019363728128,13,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_15,-0.0327927658729,14,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_16,-0.0492295624711,15,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_17,-0.0343405669539,16,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_18,-0.0321175843833,17,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_19,-0.0550035996814,18,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_20,-0.0662927772071,19,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_21,-0.0544085465562,20,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_22,-0.0290670354653,21,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_2_23,0.000450546217659,22,stim_cpe_2,pc11,yeo17_pcc
stim_cpe_4_00,-0.00661028702569,-1,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_01,-0.010384350251,0,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_02,0.0181555836514,1,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_03,0.0773019766695,2,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_04,0.117827393089,3,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_05,0.0979397270259,4,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_06,0.0450178471933,5,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_07,0.00222603976721,6,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_08,-0.0392331831677,7,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_09,-0.0850985927288,8,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_10,-0.122789451853,9,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_11,-0.137361530058,10,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_12,-0.118955520683,11,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_13,-0.0802962573199,12,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_14,-0.0582656886961,13,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_15,-0.057011843983,14,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_16,-0.0586198176507,15,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_17,-0.0596704088445,16,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_18,-0.0640999239841,17,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_19,-0.0658285078863,18,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_20,-0.0649932732894,19,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_21,-0.0606618764052,20,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_22,-0.0480054657042,21,stim_cpe_4,pc11,yeo17_pcc
stim_cpe_4_23,-0.0300582040665,22,stim_cpe_4,pc11,yeo17_pcc
cue_cpe_1_00,-0.0166970171567,-1,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_01,-0.0260678088001,0,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_02,-0.00912343024173,1,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_03,0.023604772771,2,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_04,0.0384253947815,3,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_05,0.0331821088529,4,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_06,0.0245841200126,5,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_07,0.0196940313323,6,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_08,0.0108325669725,7,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_09,0.00335100507696,8,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_10,0.00281086295924,9,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_11,0.012552896393,10,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_12,0.0251070968586,11,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_13,0.0446396566958,12,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_14,0.0483818486942,13,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_15,0.0306182210752,14,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_16,0.000740622095102,15,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_17,-0.0290825085356,16,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_18,-0.0445179413126,17,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_19,-0.0404079508707,18,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_20,-0.0265572702185,19,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_21,-0.00622007257632,20,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_22,0.0119311453558,21,cue_cpe_1,pc11,yeo17_pcc
cue_cpe_1_23,0.0184789031548,22,cue_cpe_1,pc11,yeo17_pcc
stim_cpe_1_00,0.0025257563831,-1,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_01,0.0115642439285,0,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_02,0.0292246816266,1,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_03,0.0306156977709,2,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_04,0.00408992926163,3,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_05,-0.0214560435435,4,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_06,-0.01753565067,5,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_07,-0.00989227409262,6,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_08,-0.0344050542066,7,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_09,-0.0760563122423,8,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_10,-0.0787499707897,9,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_11,-0.0464448191596,10,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_12,-0.0307335666415,11,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_13,-0.0295412418561,12,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_14,-0.0247348601468,13,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_15,-0.0148209115508,14,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_16,-0.0213327174061,15,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_17,-0.0573901191385,16,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_18,-0.0744897149558,17,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_19,-0.0596659946139,18,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_20,-0.0303917497444,19,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_21,-0.0325619355733,20,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_22,-0.0401757224185,21,stim_cpe_1,pc11,yeo17_pcc
stim_cpe_1_23,-0.0318022571196,22,stim_cpe_1,pc11,yeo17_pcc
cue_cpe_3_00,0.0163955492593,-1,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_01,0.0261828161883,0,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_02,0.0360766508875,1,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_03,0.0367876686867,2,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_04,0.0458048319113,3,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_05,0.0677829379372,4,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_06,0.0791866495419,5,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_07,0.0592739745417,6,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_08,0.0223142059657,7,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_09,-0.00678022703239,8,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_10,-0.0307677539854,9,cue_cpe_3,pc12,yeo17_ifs
cue_cpe_3_11,-0.0471181273437,10,cue_cpe_3,pc12,yeo17_ifs
