index,coef,timepoint,condition,subj,roi
error_15,-0.0389282633378,14,error,pc14,yeo17_pcc
error_16,-0.0194184063177,15,error,pc14,yeo17_pcc
error_17,-0.00476254195201,16,error,pc14,yeo17_pcc
error_18,0.0147951359316,17,error,pc14,yeo17_pcc
error_19,0.0435502434926,18,error,pc14,yeo17_pcc
error_20,0.0659373655227,19,error,pc14,yeo17_pcc
error_21,0.0498177202333,20,error,pc14,yeo17_pcc
error_22,-0.0108651178994,21,error,pc14,yeo17_pcc
error_23,-0.0453921441986,22,error,pc14,yeo17_pcc
cpe_1_00,0.0163089553836,-1,cpe_1,pc14,yeo17_pcc
cpe_1_01,-0.0251506593082,0,cpe_1,pc14,yeo17_pcc
cpe_1_02,-0.0726417289939,1,cpe_1,pc14,yeo17_pcc
cpe_1_03,-0.0622572854959,2,cpe_1,pc14,yeo17_pcc
cpe_1_04,0.0310650664765,3,cpe_1,pc14,yeo17_pcc
cpe_1_05,0.173740026565,4,cpe_1,pc14,yeo17_pcc
cpe_1_06,0.292670920407,5,cpe_1,pc14,yeo17_pcc
cpe_1_07,0.315135581695,6,cpe_1,pc14,yeo17_pcc
cpe_1_08,0.249571800956,7,cpe_1,pc14,yeo17_pcc
cpe_1_09,0.160466208737,8,cpe_1,pc14,yeo17_pcc
cpe_1_10,0.0945563853108,9,cpe_1,pc14,yeo17_pcc
cpe_1_11,0.0515955105519,10,cpe_1,pc14,yeo17_pcc
cpe_1_12,0.0288346222117,11,cpe_1,pc14,yeo17_pcc
cpe_1_13,0.0279322876654,12,cpe_1,pc14,yeo17_pcc
cpe_1_14,0.0320870963214,13,cpe_1,pc14,yeo17_pcc
cpe_1_15,0.0276738618516,14,cpe_1,pc14,yeo17_pcc
cpe_1_16,0.0189588074083,15,cpe_1,pc14,yeo17_pcc
cpe_1_17,0.0201184746469,16,cpe_1,pc14,yeo17_pcc
cpe_1_18,0.0345599391825,17,cpe_1,pc14,yeo17_pcc
cpe_1_19,0.027977054702,18,cpe_1,pc14,yeo17_pcc
cpe_1_20,0.0123694676342,19,cpe_1,pc14,yeo17_pcc
cpe_1_21,0.00696837583721,20,cpe_1,pc14,yeo17_pcc
cpe_1_22,-0.00901524928861,21,cpe_1,pc14,yeo17_pcc
cpe_1_23,-0.0218975975536,22,cpe_1,pc14,yeo17_pcc
error_00,0.0213643439814,-1,error,pc15,yeo17_ifs
error_01,0.0144985641495,0,error,pc15,yeo17_ifs
error_02,0.00526167668997,1,error,pc15,yeo17_ifs
error_03,0.0228744758657,2,error,pc15,yeo17_ifs
error_04,0.0826136675803,3,error,pc15,yeo17_ifs
error_05,0.163244812123,4,error,pc15,yeo17_ifs
error_06,0.225976812686,5,error,pc15,yeo17_ifs
error_07,0.243301356872,6,error,pc15,yeo17_ifs
error_08,0.201024794011,7,error,pc15,yeo17_ifs
error_09,0.11949421963,8,error,pc15,yeo17_ifs
error_10,0.0363302577625,9,error,pc15,yeo17_ifs
error_11,-0.0154547531237,10,error,pc15,yeo17_ifs
error_12,-0.0272446071715,11,error,pc15,yeo17_ifs
error_13,-0.0147273677672,12,error,pc15,yeo17_ifs
error_14,-0.0061766091038,13,error,pc15,yeo17_ifs
error_15,-0.0114758840477,14,error,pc15,yeo17_ifs
error_16,-0.0147334954987,15,error,pc15,yeo17_ifs
error_17,0.00156063037989,16,error,pc15,yeo17_ifs
error_18,0.023192645393,17,error,pc15,yeo17_ifs
error_19,0.0299841207675,18,error,pc15,yeo17_ifs
error_20,0.0269531657053,19,error,pc15,yeo17_ifs
error_21,0.0236187944876,20,error,pc15,yeo17_ifs
error_22,0.0168779804913,21,error,pc15,yeo17_ifs
error_23,0.00363980237859,22,error,pc15,yeo17_ifs
cpe_3_00,-0.0251181488059,-1,cpe_3,pc15,yeo17_ifs
cpe_3_01,-0.0351140058812,0,cpe_3,pc15,yeo17_ifs
cpe_3_02,-0.0280715272212,1,cpe_3,pc15,yeo17_ifs
cpe_3_03,0.00111487308255,2,cpe_3,pc15,yeo17_ifs
cpe_3_04,0.0482273654838,3,cpe_3,pc15,yeo17_ifs
cpe_3_05,0.109969758047,4,cpe_3,pc15,yeo17_ifs
cpe_3_06,0.164321540048,5,cpe_3,pc15,yeo17_ifs
cpe_3_07,0.173505715338,6,cpe_3,pc15,yeo17_ifs
cpe_3_08,0.133368854589,7,cpe_3,pc15,yeo17_ifs
cpe_3_09,0.0769557705475,8,cpe_3,pc15,yeo17_ifs
cpe_3_10,0.0318440216955,9,cpe_3,pc15,yeo17_ifs
cpe_3_11,9.58757817189e-05,10,cpe_3,pc15,yeo17_ifs
cpe_3_12,-0.0228842954362,11,cpe_3,pc15,yeo17_ifs
cpe_3_13,-0.0360520338326,12,cpe_3,pc15,yeo17_ifs
cpe_3_14,-0.0302598702667,13,cpe_3,pc15,yeo17_ifs
cpe_3_15,-0.00947687400769,14,cpe_3,pc15,yeo17_ifs
cpe_3_16,0.0124771962158,15,cpe_3,pc15,yeo17_ifs
cpe_3_17,0.0353451404296,16,cpe_3,pc15,yeo17_ifs
cpe_3_18,0.0470286963618,17,cpe_3,pc15,yeo17_ifs
cpe_3_19,0.0413566196941,18,cpe_3,pc15,yeo17_ifs
cpe_3_20,0.0317133026036,19,cpe_3,pc15,yeo17_ifs
cpe_3_21,0.0186260075164,20,cpe_3,pc15,yeo17_ifs
cpe_3_22,0.00523063355884,21,cpe_3,pc15,yeo17_ifs
cpe_3_23,-0.00525396447874,22,cpe_3,pc15,yeo17_ifs
cpe_4_00,-0.00892311531034,-1,cpe_4,pc15,yeo17_ifs
cpe_4_01,-0.0163461372413,0,cpe_4,pc15,yeo17_ifs
cpe_4_02,-0.00976267657764,1,cpe_4,pc15,yeo17_ifs
cpe_4_03,0.0238396174574,2,cpe_4,pc15,yeo17_ifs
cpe_4_04,0.0827642175131,3,cpe_4,pc15,yeo17_ifs
cpe_4_05,0.145071328454,4,cpe_4,pc15,yeo17_ifs
cpe_4_06,0.18037334405,5,cpe_4,pc15,yeo17_ifs
cpe_4_07,0.172902256957,6,cpe_4,pc15,yeo17_ifs
cpe_4_08,0.13886446769,7,cpe_4,pc15,yeo17_ifs
cpe_4_09,0.0979067306364,8,cpe_4,pc15,yeo17_ifs
cpe_4_10,0.0548591119643,9,cpe_4,pc15,yeo17_ifs
cpe_4_11,0.0122413960821,10,cpe_4,pc15,yeo17_ifs
cpe_4_12,-0.018555840832,11,cpe_4,pc15,yeo17_ifs
cpe_4_13,-0.0294993695162,12,cpe_4,pc15,yeo17_ifs
cpe_4_14,-0.0289316622381,13,cpe_4,pc15,yeo17_ifs
cpe_4_15,-0.0151385337173,14,cpe_4,pc15,yeo17_ifs
cpe_4_16,0.0103045772984,15,cpe_4,pc15,yeo17_ifs
cpe_4_17,0.0253072965902,16,cpe_4,pc15,yeo17_ifs
cpe_4_18,0.0267628291466,17,cpe_4,pc15,yeo17_ifs
cpe_4_19,0.0240493166819,18,cpe_4,pc15,yeo17_ifs
cpe_4_20,0.0274855673515,19,cpe_4,pc15,yeo17_ifs
cpe_4_21,0.0256910286658,20,cpe_4,pc15,yeo17_ifs
cpe_4_22,0.0119681913384,21,cpe_4,pc15,yeo17_ifs
cpe_4_23,-0.00217533411005,22,cpe_4,pc15,yeo17_ifs
cpe_2_00,-0.0004726072483,-1,cpe_2,pc15,yeo17_ifs
cpe_2_01,0.0019205871875,0,cpe_2,pc15,yeo17_ifs
cpe_2_02,-0.00109517383906,1,cpe_2,pc15,yeo17_ifs
cpe_2_03,0.00570519730604,2,cpe_2,pc15,yeo17_ifs
cpe_2_04,0.0451679920099,3,cpe_2,pc15,yeo17_ifs
cpe_2_05,0.105518949574,4,cpe_2,pc15,yeo17_ifs
cpe_2_06,0.139193363788,5,cpe_2,pc15,yeo17_ifs
cpe_2_07,0.121648333213,6,cpe_2,pc15,yeo17_ifs
cpe_2_08,0.0830937006746,7,cpe_2,pc15,yeo17_ifs
cpe_2_09,0.0525225155713,8,cpe_2,pc15,yeo17_ifs
cpe_2_10,0.0278623600185,9,cpe_2,pc15,yeo17_ifs
cpe_2_11,0.000177440579606,10,cpe_2,pc15,yeo17_ifs
cpe_2_12,-0.0174413476417,11,cpe_2,pc15,yeo17_ifs
cpe_2_13,-0.0168745343361,12,cpe_2,pc15,yeo17_ifs
cpe_2_14,-0.00902349191332,13,cpe_2,pc15,yeo17_ifs
cpe_2_15,0.000351698873606,14,cpe_2,pc15,yeo17_ifs
cpe_2_16,0.0124419378001,15,cpe_2,pc15,yeo17_ifs
cpe_2_17,0.0215919110333,16,cpe_2,pc15,yeo17_ifs
cpe_2_18,0.026974114442,17,cpe_2,pc15,yeo17_ifs
cpe_2_19,0.022526562747,18,cpe_2,pc15,yeo17_ifs
cpe_2_20,0.00493852362929,19,cpe_2,pc15,yeo17_ifs
cpe_2_21,-0.00464626769108,20,cpe_2,pc15,yeo17_ifs
cpe_2_22,0.00170798855578,21,cpe_2,pc15,yeo17_ifs
cpe_2_23,0.00904589180729,22,cpe_2,pc15,yeo17_ifs
cpe_1_00,0.0280469159817,-1,cpe_1,pc15,yeo17_ifs
cpe_1_01,0.0341344631488,0,cpe_1,pc15,yeo17_ifs
cpe_1_02,0.0304589570928,1,cpe_1,pc15,yeo17_ifs
cpe_1_03,0.0329100280636,2,cpe_1,pc15,yeo17_ifs
cpe_1_04,0.0630634384777,3,cpe_1,pc15,yeo17_ifs
cpe_1_05,0.114592612715,4,cpe_1,pc15,yeo17_ifs
cpe_1_06,0.145125504056,5,cpe_1,pc15,yeo17_ifs
cpe_1_07,0.131227724809,6,cpe_1,pc15,yeo17_ifs
cpe_1_08,0.0957145216707,7,cpe_1,pc15,yeo17_ifs
cpe_1_09,0.0610044781017,8,cpe_1,pc15,yeo17_ifs
cpe_1_10,0.0274178363712,9,cpe_1,pc15,yeo17_ifs
cpe_1_11,-0.00160212261358,10,cpe_1,pc15,yeo17_ifs
cpe_1_12,-0.0139217582833,11,cpe_1,pc15,yeo17_ifs
cpe_1_13,-0.00865459919735,12,cpe_1,pc15,yeo17_ifs
cpe_1_14,-0.00186025984886,13,cpe_1,pc15,yeo17_ifs
cpe_1_15,0.00501094746237,14,cpe_1,pc15,yeo17_ifs
cpe_1_16,0.0182519984658,15,cpe_1,pc15,yeo17_ifs
cpe_1_17,0.0344058331322,16,cpe_1,pc15,yeo17_ifs
cpe_1_18,0.0428604131461,17,cpe_1,pc15,yeo17_ifs
cpe_1_19,0.03893914549,18,cpe_1,pc15,yeo17_ifs
cpe_1_20,0.0293416675366,19,cpe_1,pc15,yeo17_ifs
cpe_1_21,0.00982224278845,20,cpe_1,pc15,yeo17_ifs
cpe_1_22,-0.00343040972894,21,cpe_1,pc15,yeo17_ifs
cpe_1_23,-0.00868838017612,22,cpe_1,pc15,yeo17_ifs
error_00,0.0229179589549,-1,error,pc15,yeo17_ips
error_01,0.00146993669005,0,error,pc15,yeo17_ips
error_02,-0.0212273478508,1,error,pc15,yeo17_ips
error_03,-0.0144986001762,2,error,pc15,yeo17_ips
error_04,0.0488146671458,3,error,pc15,yeo17_ips
error_05,0.151696453047,4,error,pc15,yeo17_ips
error_06,0.236136535208,5,error,pc15,yeo17_ips
error_07,0.262247118878,6,error,pc15,yeo17_ips
error_08,0.2302853913,7,error,pc15,yeo17_ips
error_09,0.160996466655,8,error,pc15,yeo17_ips
error_10,0.0771963209005,9,error,pc15,yeo17_ips
error_11,0.00963277403652,10,error,pc15,yeo17_ips
error_12,-0.0180168333762,11,error,pc15,yeo17_ips
error_13,-0.0118130531225,12,error,pc15,yeo17_ips
error_14,0.00195618938628,13,error,pc15,yeo17_ips
error_15,0.0038662891836,14,error,pc15,yeo17_ips
error_16,-0.00173749939485,15,error,pc15,yeo17_ips
error_17,0.00190525660315,16,error,pc15,yeo17_ips
error_18,0.0139196062226,17,error,pc15,yeo17_ips
error_19,0.0227966815858,18,error,pc15,yeo17_ips
error_20,0.021506528067,19,error,pc15,yeo17_ips
error_21,0.0120374411639,20,error,pc15,yeo17_ips
error_22,-0.000569285294828,21,error,pc15,yeo17_ips
error_23,-0.00869620445237,22,error,pc15,yeo17_ips
cpe_3_00,-0.025861123496,-1,cpe_3,pc15,yeo17_ips
cpe_3_01,-0.0569170028873,0,cpe_3,pc15,yeo17_ips
cpe_3_02,-0.077296171357,1,cpe_3,pc15,yeo17_ips
cpe_3_03,-0.048422241349,2,cpe_3,pc15,yeo17_ips
cpe_3_04,0.02883363249,3,cpe_3,pc15,yeo17_ips
cpe_3_05,0.11676714624,4,cpe_3,pc15,yeo17_ips
cpe_3_06,0.175315524829,5,cpe_3,pc15,yeo17_ips
cpe_3_07,0.180699762675,6,cpe_3,pc15,yeo17_ips
cpe_3_08,0.142274832104,7,cpe_3,pc15,yeo17_ips
cpe_3_09,0.0908437153421,8,cpe_3,pc15,yeo17_ips
cpe_3_10,0.046545015202,9,cpe_3,pc15,yeo17_ips
cpe_3_11,0.0101967581505,10,cpe_3,pc15,yeo17_ips
cpe_3_12,-0.015040994795,11,cpe_3,pc15,yeo17_ips
cpe_3_13,-0.0302559183535,12,cpe_3,pc15,yeo17_ips
cpe_3_14,-0.0292461347383,13,cpe_3,pc15,yeo17_ips
cpe_3_15,-0.0132228301883,14,cpe_3,pc15,yeo17_ips
cpe_3_16,0.00884720746536,15,cpe_3,pc15,yeo17_ips
cpe_3_17,0.0295564377472,16,cpe_3,pc15,yeo17_ips
cpe_3_18,0.0339632202403,17,cpe_3,pc15,yeo17_ips
cpe_3_19,0.0256236438858,18,cpe_3,pc15,yeo17_ips
cpe_3_20,0.0130827416352,19,cpe_3,pc15,yeo17_ips
cpe_3_21,0.00276712305603,20,cpe_3,pc15,yeo17_ips
cpe_3_22,0.00235552997148,21,cpe_3,pc15,yeo17_ips
cpe_3_23,0.00938166258839,22,cpe_3,pc15,yeo17_ips
cpe_4_00,0.00973957009972,-1,cpe_4,pc15,yeo17_ips
cpe_4_01,-0.0216740313621,0,cpe_4,pc15,yeo17_ips
cpe_4_02,-0.0431919262823,1,cpe_4,pc15,yeo17_ips
cpe_4_03,-0.0125117562745,2,cpe_4,pc15,yeo17_ips
cpe_4_04,0.066158082112,3,cpe_4,pc15,yeo17_ips
cpe_4_05,0.154265162157,4,cpe_4,pc15,yeo17_ips
cpe_4_06,0.209355412767,5,cpe_4,pc15,yeo17_ips
cpe_4_07,0.211309327139,6,cpe_4,pc15,yeo17_ips
cpe_4_08,0.173712929909,7,cpe_4,pc15,yeo17_ips
cpe_4_09,0.125316669876,8,cpe_4,pc15,yeo17_ips
cpe_4_10,0.0805495768856,9,cpe_4,pc15,yeo17_ips
cpe_4_11,0.0410247486763,10,cpe_4,pc15,yeo17_ips
cpe_4_12,0.00868074742595,11,cpe_4,pc15,yeo17_ips
cpe_4_13,-0.0017169488839,12,cpe_4,pc15,yeo17_ips
cpe_4_14,0.00360821563008,13,cpe_4,pc15,yeo17_ips
cpe_4_15,0.0148885666951,14,cpe_4,pc15,yeo17_ips
cpe_4_16,0.0199259938479,15,cpe_4,pc15,yeo17_ips
cpe_4_17,0.0199283782944,16,cpe_4,pc15,yeo17_ips
cpe_4_18,0.0167876862553,17,cpe_4,pc15,yeo17_ips
cpe_4_19,0.0116564119556,18,cpe_4,pc15,yeo17_ips
cpe_4_20,0.00902111605529,19,cpe_4,pc15,yeo17_ips
cpe_4_21,0.00848029664308,20,cpe_4,pc15,yeo17_ips
cpe_4_22,0.00205222421322,21,cpe_4,pc15,yeo17_ips
cpe_4_23,-0.00699841019377,22,cpe_4,pc15,yeo17_ips
cpe_2_00,-0.0195818469997,-1,cpe_2,pc15,yeo17_ips
cpe_2_01,-0.0481441011388,0,cpe_2,pc15,yeo17_ips
cpe_2_02,-0.0711929698174,1,cpe_2,pc15,yeo17_ips
cpe_2_03,-0.0540682907765,2,cpe_2,pc15,yeo17_ips
cpe_2_04,0.0127044416221,3,cpe_2,pc15,yeo17_ips
cpe_2_05,0.0932341461451,4,cpe_2,pc15,yeo17_ips
cpe_2_06,0.139368863882,5,cpe_2,pc15,yeo17_ips
cpe_2_07,0.129212818416,6,cpe_2,pc15,yeo17_ips
cpe_2_08,0.0916438727634,7,cpe_2,pc15,yeo17_ips
cpe_2_09,0.0607657510834,8,cpe_2,pc15,yeo17_ips
cpe_2_10,0.0437344980158,9,cpe_2,pc15,yeo17_ips
cpe_2_11,0.0265570934162,10,cpe_2,pc15,yeo17_ips
cpe_2_12,0.00630329911171,11,cpe_2,pc15,yeo17_ips
cpe_2_13,-0.00637760797306,12,cpe_2,pc15,yeo17_ips
cpe_2_14,-0.00769686355331,13,cpe_2,pc15,yeo17_ips
cpe_2_15,-0.000454911923308,14,cpe_2,pc15,yeo17_ips
cpe_2_16,0.00388186855046,15,cpe_2,pc15,yeo17_ips
cpe_2_17,0.00632314429458,16,cpe_2,pc15,yeo17_ips
cpe_2_18,0.0108346127601,17,cpe_2,pc15,yeo17_ips
cpe_2_19,0.0155236341562,18,cpe_2,pc15,yeo17_ips
cpe_2_20,0.00616539248018,19,cpe_2,pc15,yeo17_ips
cpe_2_21,-0.00125058888589,20,cpe_2,pc15,yeo17_ips
cpe_2_22,0.00433869581331,21,cpe_2,pc15,yeo17_ips
cpe_2_23,0.00996727845076,22,cpe_2,pc15,yeo17_ips
cpe_1_00,0.0285052232519,-1,cpe_1,pc15,yeo17_ips
cpe_1_01,0.0190955132853,0,cpe_1,pc15,yeo17_ips
cpe_1_02,-0.008626260516,1,cpe_1,pc15,yeo17_ips
cpe_1_03,-0.0106611361998,2,cpe_1,pc15,yeo17_ips
cpe_1_04,0.0408298708905,3,cpe_1,pc15,yeo17_ips
cpe_1_05,0.115694424955,4,cpe_1,pc15,yeo17_ips
cpe_1_06,0.156269234563,5,cpe_1,pc15,yeo17_ips
cpe_1_07,0.142555903778,6,cpe_1,pc15,yeo17_ips
cpe_1_08,0.100631432935,7,cpe_1,pc15,yeo17_ips
cpe_1_09,0.0575170868801,8,cpe_1,pc15,yeo17_ips
cpe_1_10,0.021699241372,9,cpe_1,pc15,yeo17_ips
cpe_1_11,0.00186772222515,10,cpe_1,pc15,yeo17_ips
cpe_1_12,-0.00144722837828,11,cpe_1,pc15,yeo17_ips
cpe_1_13,0.00335497264037,12,cpe_1,pc15,yeo17_ips
cpe_1_14,0.0047785736791,13,cpe_1,pc15,yeo17_ips
cpe_1_15,0.00778329474267,14,cpe_1,pc15,yeo17_ips
cpe_1_16,0.015148636338,15,cpe_1,pc15,yeo17_ips
cpe_1_17,0.0244095032973,16,cpe_1,pc15,yeo17_ips
cpe_1_18,0.0312419737627,17,cpe_1,pc15,yeo17_ips
cpe_1_19,0.0291056007072,18,cpe_1,pc15,yeo17_ips
cpe_1_20,0.019208288241,19,cpe_1,pc15,yeo17_ips
cpe_1_21,0.00101214844624,20,cpe_1,pc15,yeo17_ips
cpe_1_22,-0.00605385569683,21,cpe_1,pc15,yeo17_ips
cpe_1_23,-0.000574220954819,22,cpe_1,pc15,yeo17_ips
error_00,0.0296244302264,-1,error,pc15,yeo17_mspl
error_01,0.010013160356,0,error,pc15,yeo17_mspl
error_02,-0.0106671296557,1,error,pc15,yeo17_mspl
error_03,-0.00243088608099,2,error,pc15,yeo17_mspl
error_04,0.0650976558517,3,error,pc15,yeo17_mspl
error_05,0.179144184211,4,error,pc15,yeo17_mspl
error_06,0.273276564687,5,error,pc15,yeo17_mspl
error_07,0.29051385217,6,error,pc15,yeo17_mspl
error_08,0.231581413596,7,error,pc15,yeo17_mspl
error_09,0.139149357825,8,error,pc15,yeo17_mspl
error_10,0.052647533208,9,error,pc15,yeo17_mspl
error_11,-0.00374779422504,10,error,pc15,yeo17_mspl
error_12,-0.0233721018813,11,error,pc15,yeo17_mspl
error_13,-0.0103722697012,12,error,pc15,yeo17_mspl
error_14,0.0153614083748,13,error,pc15,yeo17_mspl
error_15,0.0323660817628,14,error,pc15,yeo17_mspl
error_16,0.0325912984217,15,error,pc15,yeo17_mspl
error_17,0.0305427373049,16,error,pc15,yeo17_mspl
error_18,0.0299392536279,17,error,pc15,yeo17_mspl
error_19,0.0231654289596,18,error,pc15,yeo17_mspl
error_20,0.00776530710079,19,error,pc15,yeo17_mspl
error_21,-0.0123318051236,20,error,pc15,yeo17_mspl
error_22,-0.0240864050271,21,error,pc15,yeo17_mspl
error_23,-0.0233680111877,22,error,pc15,yeo17_mspl
cpe_3_00,-0.019482303866,-1,cpe_3,pc15,yeo17_mspl
cpe_3_01,-0.0385355236347,0,cpe_3,pc15,yeo17_mspl
cpe_3_02,-0.0485429146744,1,cpe_3,pc15,yeo17_mspl
cpe_3_03,-0.0171305947562,2,cpe_3,pc15,yeo17_mspl
cpe_3_04,0.0510134990179,3,cpe_3,pc15,yeo17_mspl
cpe_3_05,0.128908075742,4,cpe_3,pc15,yeo17_mspl
cpe_3_06,0.177654935892,5,cpe_3,pc15,yeo17_mspl
cpe_3_07,0.17014753143,6,cpe_3,pc15,yeo17_mspl
cpe_3_08,0.118077397637,7,cpe_3,pc15,yeo17_mspl
cpe_3_09,0.0553818532935,8,cpe_3,pc15,yeo17_mspl
cpe_3_10,0.00583170892067,9,cpe_3,pc15,yeo17_mspl
cpe_3_11,-0.0200138549291,10,cpe_3,pc15,yeo17_mspl
cpe_3_12,-0.0208427367731,11,cpe_3,pc15,yeo17_mspl
cpe_3_13,-0.0157195979962,12,cpe_3,pc15,yeo17_mspl
cpe_3_14,-0.0110620339895,13,cpe_3,pc15,yeo17_mspl
cpe_3_15,-0.00321405269028,14,cpe_3,pc15,yeo17_mspl
cpe_3_16,0.0145970341237,15,cpe_3,pc15,yeo17_mspl
cpe_3_17,0.0395387721325,16,cpe_3,pc15,yeo17_mspl
cpe_3_18,0.0517697176854,17,cpe_3,pc15,yeo17_mspl
cpe_3_19,0.0421942513814,18,cpe_3,pc15,yeo17_mspl
cpe_3_20,0.0211635528463,19,cpe_3,pc15,yeo17_mspl
cpe_3_21,0.00935967853646,20,cpe_3,pc15,yeo17_mspl
cpe_3_22,0.01223475998,21,cpe_3,pc15,yeo17_mspl
cpe_3_23,0.0140651981243,22,cpe_3,pc15,yeo17_mspl
cpe_4_00,0.0167199749879,-1,cpe_4,pc15,yeo17_mspl
cpe_4_01,-0.00096984759741,0,cpe_4,pc15,yeo17_mspl
cpe_4_02,-0.0105661009691,1,cpe_4,pc15,yeo17_mspl
cpe_4_03,0.0240070943513,2,cpe_4,pc15,yeo17_mspl
cpe_4_04,0.108527725775,3,cpe_4,pc15,yeo17_mspl
cpe_4_05,0.210460910289,4,cpe_4,pc15,yeo17_mspl
cpe_4_06,0.272379277323,5,cpe_4,pc15,yeo17_mspl
cpe_4_07,0.262751344272,6,cpe_4,pc15,yeo17_mspl
cpe_4_08,0.19995274802,7,cpe_4,pc15,yeo17_mspl
cpe_4_09,0.126377670111,8,cpe_4,pc15,yeo17_mspl
cpe_4_10,0.0612997586989,9,cpe_4,pc15,yeo17_mspl
cpe_4_11,0.0122091837229,10,cpe_4,pc15,yeo17_mspl
cpe_4_12,-0.0158810981874,11,cpe_4,pc15,yeo17_mspl
cpe_4_13,-0.0235820329879,12,cpe_4,pc15,yeo17_mspl
cpe_4_14,-0.021723977127,13,cpe_4,pc15,yeo17_mspl
cpe_4_15,-0.0169699143741,14,cpe_4,pc15,yeo17_mspl
cpe_4_16,-0.0163577036387,15,cpe_4,pc15,yeo17_mspl
cpe_4_17,-0.00902040036099,16,cpe_4,pc15,yeo17_mspl
cpe_4_18,0.0037679673956,17,cpe_4,pc15,yeo17_mspl
cpe_4_19,0.0163243351347,18,cpe_4,pc15,yeo17_mspl
cpe_4_20,0.0250169550232,19,cpe_4,pc15,yeo17_mspl
cpe_4_21,0.0252408877358,20,cpe_4,pc15,yeo17_mspl
cpe_4_22,0.0202182956352,21,cpe_4,pc15,yeo17_mspl
cpe_4_23,0.0117057573077,22,cpe_4,pc15,yeo17_mspl
cpe_2_00,-0.00835296417491,-1,cpe_2,pc15,yeo17_mspl
cpe_2_01,-0.0256759195606,0,cpe_2,pc15,yeo17_mspl
cpe_2_02,-0.0545631823352,1,cpe_2,pc15,yeo17_mspl
cpe_2_03,-0.0489099940402,2,cpe_2,pc15,yeo17_mspl
cpe_2_04,0.0197444871114,3,cpe_2,pc15,yeo17_mspl
cpe_2_05,0.112654528837,4,cpe_2,pc15,yeo17_mspl
cpe_2_06,0.167526052611,5,cpe_2,pc15,yeo17_mspl
cpe_2_07,0.149343793168,6,cpe_2,pc15,yeo17_mspl
cpe_2_08,0.0835815968239,7,cpe_2,pc15,yeo17_mspl
cpe_2_09,0.022370876859,8,cpe_2,pc15,yeo17_mspl
cpe_2_10,-0.00819793451986,9,cpe_2,pc15,yeo17_mspl
cpe_2_11,-0.024330266808,10,cpe_2,pc15,yeo17_mspl
cpe_2_12,-0.0518648344115,11,cpe_2,pc15,yeo17_mspl
cpe_2_13,-0.0650826045682,12,cpe_2,pc15,yeo17_mspl
cpe_2_14,-0.0559315216183,13,cpe_2,pc15,yeo17_mspl
cpe_2_15,-0.0329321163329,14,cpe_2,pc15,yeo17_mspl
cpe_2_16,-0.0173417499814,15,cpe_2,pc15,yeo17_mspl
cpe_2_17,-0.00556416225402,16,cpe_2,pc15,yeo17_mspl
cpe_2_18,0.00495078731778,17,cpe_2,pc15,yeo17_mspl
cpe_2_19,0.0135303803159,18,cpe_2,pc15,yeo17_mspl
cpe_2_20,0.00711096706882,19,cpe_2,pc15,yeo17_mspl
cpe_2_21,-0.000270253507969,20,cpe_2,pc15,yeo17_mspl
cpe_2_22,0.000165950683677,21,cpe_2,pc15,yeo17_mspl
cpe_2_23,-0.00456620436875,22,cpe_2,pc15,yeo17_mspl
cpe_1_00,0.0167421359427,-1,cpe_1,pc15,yeo17_mspl
cpe_1_01,0.0194349445087,0,cpe_1,pc15,yeo17_mspl
cpe_1_02,0.00845285203401,1,cpe_1,pc15,yeo17_mspl
cpe_1_03,0.0211015265088,2,cpe_1,pc15,yeo17_mspl
cpe_1_04,0.0795044522798,3,cpe_1,pc15,yeo17_mspl
cpe_1_05,0.151650409776,4,cpe_1,pc15,yeo17_mspl
cpe_1_06,0.183549103326,5,cpe_1,pc15,yeo17_mspl
cpe_1_07,0.16254294588,6,cpe_1,pc15,yeo17_mspl
cpe_1_08,0.112122394081,7,cpe_1,pc15,yeo17_mspl
cpe_1_09,0.0526535238977,8,cpe_1,pc15,yeo17_mspl
cpe_1_10,-0.00488952111262,9,cpe_1,pc15,yeo17_mspl
cpe_1_11,-0.0378512338493,10,cpe_1,pc15,yeo17_mspl
cpe_1_12,-0.0386829394917,11,cpe_1,pc15,yeo17_mspl
cpe_1_13,-0.0309033073482,12,cpe_1,pc15,yeo17_mspl
cpe_1_14,-0.0280798618154,13,cpe_1,pc15,yeo17_mspl
cpe_1_15,-0.0140038168382,14,cpe_1,pc15,yeo17_mspl
cpe_1_16,0.015433960579,15,cpe_1,pc15,yeo17_mspl
cpe_1_17,0.0411200614655,16,cpe_1,pc15,yeo17_mspl
cpe_1_18,0.0500383927403,17,cpe_1,pc15,yeo17_mspl
cpe_1_19,0.045954712985,18,cpe_1,pc15,yeo17_mspl
cpe_1_20,0.0279290752048,19,cpe_1,pc15,yeo17_mspl
cpe_1_21,-0.00629910423069,20,cpe_1,pc15,yeo17_mspl
cpe_1_22,-0.0245694151462,21,cpe_1,pc15,yeo17_mspl
cpe_1_23,-0.0115556947468,22,cpe_1,pc15,yeo17_mspl
error_00,0.0218411191507,-1,error,pc15,yeo17_pcc
error_01,-0.0286227846738,0,error,pc15,yeo17_pcc
error_02,-0.0554005363095,1,error,pc15,yeo17_pcc
error_03,-0.00135825954023,2,error,pc15,yeo17_pcc
error_04,0.129579926453,3,error,pc15,yeo17_pcc
